Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Slovenia,SVN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15062.81794,15602.2229,16422.24551,16998.85709,17882.65865,18570.69607,19088.32622,19796.06709,20346.41582,21218.25215,22029.43035,23201.25791,24673.44469,25447.4259,23252.097,23437.47202,23540.71462,22864.20508,22574.7091,23224.40106,23731.16728,24460.3979,
Sweden,SWE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,18142.87588,19083.55897,19786.85153,20723.93784,21972.8347,22598.66626,22852.67116,23441.23789,24157.94022,25190.51956,26464.33574,26531.14094,27058.29384,28083.51421,28897.70718,29517.92516,29721.96431,29143.83431,29568.09094,30636.57753,31094.20624,31198.19672,31569.69716,32155.16194,33484.73457,34151.67484,34989.33778,36042.3586,36795.19717,37520.86883,37513.0798,36831.27389,36191.65081,35238.79397,36419.45857,37686.82527,38198.01955,39283.44555,40921.15246,42741.62286,44693.7366,45270.78107,46059.36679,46983.07726,48820.60609,49996.17522,52046.48151,53421.02024,52711.19827,49554.34343,52076.25591,53061.56857,52519.68044,52722.9123,53561.89212,55395.05871,56473.02278,
Swaziland,SWZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,1186.002629,1311.127287,1342.365463,1420.325691,1457.127438,1609.993348,1528.022315,1496.022088,1469.293586,1468.913918,1602.426666,1784.104857,1754.307908,1723.936618,1771.874057,1773.579164,1912.029552,2098.527083,2142.105129,2325.068342,2720.029525,2692.121711,2716.370786,2746.213164,2759.142666,2835.039052,2881.075168,2904.695585,2916.389077,2946.110668,2953.232303,2952.508373,3059.013874,3158.826098,3250.399217,3411.67334,3568.857276,3668.480734,3633.315589,3622.112,3690.239228,3704.140658,3807.741321,3977.976427,3980.774448,3923.88968,3906.261878,
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2829.640659,2616.874348,2762.647144,2966.281822,3064.134081,2956.452168,3284.390829,3220.810289,3381.233237,3301.746975,3511.848633,3987.086398,4137.686743,4443.872802,4420.572114,4456.798347,5078.450626,4665.232879,5618.905919,6450.741951,6120.538843,5549.823394,5455.590015,5368.841908,5577.917638,6148.434515,6099.421585,6103.373758,6408.805833,7084.066866,7542.559431,7648.213446,8158.411264,8485.291428,8196.092555,8009.794501,8281.280099,9163.685066,9741.360503,9730.699923,9790.270772,9559.551957,9384.152481,8932.195054,8709.782689,9450.279434,10126.29048,11124.65711,10645.0867,10486.18989,10804.68447,11967.36235,12633.88833,13153.03868,13379.59057,13542.22806,13963.59165,
Syrian Arab Republic,SYR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,696.2769275,692.4529851,715.3433022,690.1190826,659.7443148,651.0954092,627.461752,620.7447715,606.5101249,635.7067823,634.1690566,606.1826702,598.845713,535.6654761,549.3280775,585.8694379,591.1450802,592.739632,578.8449034,445.9834835,410.5308597,405.9832957,418.1629404,472.3165788,469.8369163,556.7752984,518.6208328,490.7793233,548.8754417,557.3475967,517.1346399,543.6388358,568.7343432,464.2854963,494.9998681,484.7580877,479.0421251,489.0952615,505.1620853,484.0825587,462.5285998,497.3468034,519.2766504,573.3343744,737.9875274,835.1955417,812.0086003,811.0162819,808.8890039,815.9680472,896.5697341,867.9990632,914.1186511,934.702546,967.1027773,953.5914071,859.6485715,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,292.1203847,259.6236123,255.9313226,263.8831261,282.9184074,303.2304235,317.2554026,306.2292666,306.2735862,329.9931893,361.9253439,375.2968022,384.7522072,407.0697122,415.4148309,433.7277355,440.6868457,467.3088061,501.9698427,529.3801419,561.0832195,584.5284438,609.2920321,643.1502373,692.8170167,730.9323728,768.4941297,821.5957582,884.3659884,921.2612718,955.5906436,1015.964636,1109.70798,1214.344119,1327.693894,1438.601989,1548.242445,1637.530878,1647.485076,1729.782074,1841.229251,1946.4669,2080.899228,2243.446053,2423.747077,2637.75494,2899.046047,3231.411508,3476.524987,3716.18282,4050.262299,4361.517081,4655.177112,4954.357651,5251.206611,5552.015073,5860.208576,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6452.534963,6321.202946,5954.976781,5378.671427,5113.553176,4655.593752,4639.134919,4679.557257,4826.844255,4786.125545,4900.714506,5268.912991,5400.61504,5674.407293,6033.395809,6497.621352,6920.475788,7452.766584,8004.969701,8327.376362,7880.189734,8234.206658,8703.415779,8942.878195,9216.244624,9379.708601,9422.808251,9530.801985,
Togo,TGO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,349.0495545,387.3569051,398.1786268,413.2159041,463.6362206,520.7267602,548.7179189,553.4985197,554.315972,587.4451164,579.3234941,560.7324448,586.8632877,594.631144,609.2760484,610.2088342,584.5917664,611.8400914,664.1513407,614.0110774,683.3489005,639.2669767,594.5816792,541.7309633,551.0682714,561.5205472,551.6026728,536.8526358,555.2746411,561.4477265,545.2060964,528.0957477,495.4533909,411.1814401,461.5770317,484.9355029,512.8798386,568.9841883,538.7340445,535.3224543,515.6697724,493.2483012,475.6991967,486.3091915,483.7654654,476.6715475,482.8596363,480.7759078,478.3617755,481.960278,487.9238913,498.242898,508.540042,514.944966,531.1561022,544.8985063,558.1187232,
Thailand,THA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,570.8570399,583.8429649,609.4463831,638.7406577,662.1702681,695.1539803,749.7077166,790.4506251,829.7821522,858.5753006,929.0816323,946.8396281,959.6201803,1028.80136,1046.238297,1070.342411,1141.801152,1225.132842,1321.300216,1362.613205,1403.680932,1457.310713,1506.327961,1561.331894,1621.363191,1666.280551,1726.801608,1857.253636,2067.726349,2283.08965,2502.712718,2684.845231,2872.797872,3081.753035,3297.867794,3530.293985,3688.934203,3545.388061,3235.732243,3345.156015,3458.053931,3544.208344,3731.027107,3969.415566,4190.032276,4337.263357,4525.159282,4744.333227,4800.810537,4743.690472,5075.302176,5093.5805,5437.237092,5561.291533,5589.698732,5733.921447,5901.884123,
Tajikistan,TJK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,1374.255828,1376.990866,1316.465366,1452.333986,1318.723967,1277.586896,1161.169019,809.1095794,665.3956043,515.7633679,445.1562471,365.4377265,366.34296,380.1595795,388.2172197,413.5864407,447.7821782,486.86546,529.8052126,572.5390397,598.3022298,626.7972215,661.344188,698.2302241,708.9453451,738.3475227,775.2992963,814.7750688,855.5135417,892.6400458,925.6216384,968.3856026,
Turkmenistan,TKM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2789.78187,3020.568645,2817.856751,3713.356174,3443.981623,2845.458058,2808.248528,2263.556345,2054.28249,2151.272564,1876.367762,1983.015436,2282.975922,2381.17573,2458.50768,2440.277346,2495.288357,2593.515254,2900.122554,3181.073794,3489.330062,3949.048234,4129.543531,4439.203,5006.296232,5462.980549,5909.771043,6399.270662,6693.93561,6986.855946,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3659.09194,3791.595104,3861.143857,3845.875338,4019.355989,4110.598394,4162.354955,4229.965597,4445.512339,4602.175305,4783.634729,4975.7467,5204.392246,5522.134044,5744.169298,5818.965554,6033.560083,6174.796723,6259.721692,6520.435607,6784.07464,6636.572689,6428.798849,6106.759639,6203.141676,6294.176952,6452.674353,6545.524751,6466.78971,6425.295721,6336.345873,6469.934344,6546.082792,6695.647805,6882.465019,6874.040673,6984.278986,7227.682078,7260.366178,7143.484793,7308.374928,7254.7873,7178.30241,7195.24732,7556.09192,7795.466263,8115.933992,8485.377298,8723.793697,8463.043395,8861.944198,9154.105635,9311.015079,9466.376543,9446.199268,9323.10432,9163.08809,
Timor-Leste,TLS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.9541314,684.856103,617.546558,580.5871118,565.3457977,584.5330523,538.6924452,591.1161149,666.6777273,743.7555695,806.0627745,853.1526292,876.4486076,878.5622002,893.8715429,909.2539479,939.801679,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,1867.884435,1938.32172,2058.282783,2242.753068,2447.701805,2603.667503,2745.961962,3041.687158,3139.153632,3250.166773,3237.035342,3656.546027,3570.526194,3292.432399,3088.798589,2770.972576,2646.818864,2920.507557,3001.932517,2876.142143,2880.715029,2713.705659,2668.491858,2566.320606,2554.880659,2809.972307,2703.592841,2765.134032,2748.708351,2730.308569,2743.955273,2862.106228,2903.967903,3033.458195,3117.866518,3195.428665,3230.563081,3293.009813,3324.045355,3527.726865,3622.844305,3757.088678,3915.663126,3981.873534,4008.868879,4143.288742,4026.977302,3957.726306,3975.041325,4030.082843,4014.395506,4246.851404,
Tonga,TON,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,2204.636515,2303.544159,2346.879862,2385.947668,2539.425442,2587.938609,2658.456226,2600.62978,2603.564199,2544.34119,2702.446954,2704.632359,2801.391192,2934.332372,3035.553937,3026.633815,3011.526285,3080.347002,3184.965162,3275.812111,3375.593856,3470.833238,3522.531941,3488.58299,3521.507097,3470.646555,3304.360697,3385.348107,3442.872153,3548.068399,3631.543271,3650.819251,3524.232073,3581.836612,3694.462409,3792.290149,
South Asia (IDA & IBRD),TSA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,311.7615132,317.9007226,321.5805803,331.5968681,349.4271552,338.5565493,334.463787,347.877092,355.0441145,367.5564814,379.8595063,374.173008,359.8682358,364.9704759,364.7450516,382.2246142,382.4375112,397.4097903,411.5562624,389.8696847,405.4420021,421.0826561,426.7335652,444.9011154,452.6936415,466.1965234,477.5114863,486.2675738,516.0478343,532.2172645,548.8386312,547.3042507,566.3068341,578.828896,601.2328741,630.0105484,659.8253339,671.5482075,695.6137511,735.581659,751.5355619,769.7662546,784.2187714,826.4412147,873.713652,934.8259362,999.8500279,1073.255274,1098.339706,1164.779441,1252.227962,1312.782846,1366.371808,1429.996038,1511.029278,1603.28688,1691.165845,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1085.714964,1076.477088,1112.609975,1154.580411,1187.591092,1216.334599,1205.594974,1171.17987,1176.569628,1249.051966,1336.827398,1399.037667,1398.64753,1420.7931,1491.816381,1450.924149,1485.384567,1478.455536,1433.998569,1450.056757,1465.582888,1422.629811,1385.912681,1327.377901,1317.725566,1309.384763,1267.653697,1233.201781,1251.855112,1257.159145,1252.005203,1218.44693,1168.480057,1136.327685,1127.055068,1132.36954,1160.417443,1171.315906,1169.295683,1163.761432,1174.158731,1188.614401,1191.950499,1217.297042,1323.867397,1360.099913,1417.402353,1477.910538,1515.782272,1517.483853,1556.256674,1580.265224,1595.631189,1627.802688,1657.597226,1662.480282,1638.506932,
Trinidad and Tobago,TTO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5039.087573,5634.329493,5692.394729,5926.933522,6303.579316,6283.719515,6485.428573,6574.966756,6876.575242,7016.295176,7201.680561,7197.678017,7516.46866,7533.263275,7706.679254,7708.957973,8089.419235,8707.588139,9449.323684,9651.31491,9406.77021,9649.97413,9856.16462,8699.418337,8078.380864,7644.682419,7311.850678,6912.959544,6588.961441,6487.459145,6540.714271,6672.415775,6522.310026,6391.766956,6588.395797,6869.498121,7339.932247,7877.61857,8505.065403,9171.360427,9779.496344,10151.96096,10910.89782,12426.14911,13346.59238,14105.34131,15892.28724,16570.06904,17052.25938,16226.51311,16683.94578,16551.48645,16680.68044,17038.78702,16862.55007,16695.98124,16259.04167,
Tunisia,TUN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,1113.192824,1128.576789,1106.699018,1195.52309,1224.966139,1254.234703,1356.58082,1562.580333,1518.516855,1605.082236,1681.691696,1773.579293,1792.773091,1864.144391,1938.454237,2028.980086,2083.010083,2014.570326,2049.119147,2106.862666,2166.913575,2082.13092,2168.953512,2121.103655,2110.042973,2227.470556,2263.608452,2387.670997,2389.500954,2418.183697,2432.312511,2566.128587,2668.810553,2762.554295,2897.983685,3004.610765,3091.102768,3107.020644,3228.463834,3403.105234,3492.165944,3641.543396,3847.406974,3968.352556,4044.629689,4140.15177,4014.916793,4127.400777,4196.752494,4265.145569,4264.516036,4265.371988,
Turkey,TUR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3174.942498,3134.677438,3230.597286,3440.148086,3542.432984,3556.754826,3862.717183,3950.79324,4119.828815,4187.370599,4221.021686,4350.670012,4563.032674,4600.601978,4744.294663,4967.243345,5362.323774,5421.074042,5380.601925,5228.368061,4986.52545,5111.034754,5173.892122,5310.170103,5544.024178,5659.217788,5935.88513,6375.268791,6403.816558,6308.634731,6774.40675,6708.881267,6931.900406,7343.093528,6889.594051,7315.176432,7731.174985,8186.241489,8244.496627,7842.593862,8237.342158,7631.403183,8003.479394,8331.757892,9009.594525,9691.815946,10251.04546,10637.71911,10599.28818,9973.340569,10672.05482,11683.22642,12052.33008,12865.67902,13312.02443,13898.2991,14116.98006,
Tuvalu,TUV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.646891,2453.9758,2506.906701,2596.560334,2852.982977,2698.462022,2530.468874,2777.296226,3197.814621,3134.670555,3079.530118,3099.581038,3301.329794,3148.148955,3065.716858,2910.713797,2940.711448,3095.098587,3310.835164,3133.46343,3021.889528,3247.427901,3223.671388,3237.14848,3282.523857,3340.770057,3402.721771,
Tanzania,TZA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.7025503,476.6045979,494.2025015,488.0767156,474.6445963,464.5330542,456.8931243,459.174973,466.8130068,470.7223677,475.9287092,486.4109311,497.2041799,512.9682702,534.6966523,555.4960362,581.7724109,610.8223261,620.0597093,651.9036581,666.8132396,680.8061303,701.6045501,733.670799,747.6644526,777.4036314,806.1500785,835.9709459,867.0586507,
Uganda,UGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,303.2818873,311.0857492,300.4076739,281.1111931,272.7497038,273.7839775,286.0809428,293.7407895,302.1261067,308.2730271,308.3430274,323.2289286,333.0051405,359.7642477,380.3386529,387.6006187,394.2472953,412.7984776,412.1963804,419.3357838,440.6521745,453.1977926,467.4799653,480.0953534,513.75276,538.0393685,565.0678578,583.0970215,595.2061732,629.2404465,631.5551181,632.4861378,642.8773137,654.1365052,662.4343275,
Ukraine,UKR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,4020.583206,4105.520748,4243.774614,3965.382723,3624.292633,3263.371857,2797.568406,2166.693021,1917.451372,1741.088714,1704.314024,1686.941787,1699.517473,1817.997101,2005.315142,2130.658559,2349.931508,2654.333548,2746.049802,2966.500062,3220.013557,3311.95841,2834.343245,2965.142365,3138.46507,3153.739245,3160.083736,3123.915572,2828.88539,2905.85744,
Upper middle income,UMC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1378.434523,1398.076565,1431.367949,1463.730256,1550.444746,1621.555197,1669.203257,1701.119955,1782.594933,1873.446173,1975.859047,2058.973386,2169.681592,2296.911488,2391.184204,2450.066306,2578.646327,2633.567294,2665.012271,2746.158596,2814.151797,2804.766386,2824.339037,2794.928818,2887.010022,2970.527392,3046.079218,3141.566879,3177.235948,3191.308745,3197.792738,3191.674738,3165.307147,3222.804483,3256.937996,3325.323857,3435.229808,3573.155274,3616.365053,3681.75542,3867.258061,3955.999712,4092.857496,4274.091821,4580.864461,4872.954416,5236.039023,5667.843365,5956.22037,6001.335278,6406.226914,6761.87317,7038.666116,7335.846028,7575.900668,7769.938245,7998.457766,
Uruguay,URY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5474.621528,5539.018953,5384.392964,5329.625142,5397.710131,5395.150888,5502.523375,5248.841425,5300.418244,5570.576397,5670.610716,5639.343658,5558.678131,5572.707558,5730.020163,6066.264983,6280.022264,6336.467623,6633.199811,6995.612179,7354.227542,7419.914402,6652.267577,5930.284031,5824.946469,5872.570955,6349.603971,6814.581339,6872.38926,6903.525005,6877.287175,7070.505898,7576.146089,7720.466603,8221.949445,8044.64175,8432.621142,9089.122907,9438.883057,9207.792289,8997.660125,8636.545268,7967.162567,8036.479226,8442.549558,9068.239212,9424.516994,10014.87202,10698.05202,11112.45603,11938.212,12512.91348,12913.10408,13467.43784,13856.69518,13859.4074,14009.99844,
United States,USA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,17036.88517,17142.19377,17910.27879,18431.1584,19231.17186,20207.74954,21274.13549,21569.83561,22380.60677,22850.01083,23309.62095,23775.27692,24760.14538,25908.9128,25540.501,25239.91991,26347.80928,27286.25151,28500.24046,29082.59378,28734.39926,29191.99949,28362.49462,29406.25747,31268.97564,32306.83306,33133.69544,33975.6548,35083.96904,36033.3302,36312.41418,35803.86842,36566.17377,37078.04968,38104.97247,38677.71509,39681.51986,40965.84665,42292.8912,43768.88499,45055.81792,45047.4872,45428.64568,46304.03609,47614.27986,48755.61606,49575.40101,49979.53384,49364.64455,47575.60856,48373.87882,48783.46859,49497.58585,49976.62877,50881.10686,51956.58347,52364.24402,
Uzbekistan,UZB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.4661835,1001.602916,1007.866376,997.4876142,971.6406686,842.824373,804.9381076,748.2473279,728.2351846,726.5841524,750.091377,769.8543247,794.3493887,813.2037695,836.6986545,859.5821277,885.3221269,942.5540546,996.8680521,1056.666813,1145.083807,1228.264565,1305.538213,1377.08214,1451.883505,1547.98156,1645.910721,1744.491243,1851.472779,1961.482175,
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1752.470574,1805.205353,1847.957442,1712.399046,1756.416249,1753.388549,1735.482616,1554.467153,1639.272395,1669.160064,1829.397557,1863.341867,2318.729647,2038.08723,1837.663122,1679.319293,1833.823787,2054.993479,2233.405541,2286.770797,2321.313572,2407.483416,2494.949375,2529.730352,2676.678753,2822.047637,2959.678165,2953.049834,3348.431611,3378.1033,3504.514006,3534.157909,3752.955791,3909.27337,3859.174917,4159.202258,4214.568446,4365.191491,4547.157609,4672.245618,4747.958555,4825.096138,5122.706782,5506.245594,5724.059482,5856.494059,6297.323196,6189.769365,6595.305264,6451.664955,6231.770232,6204.161584,6290.566818,6406.296773,6483.316651,6566.092155,6676.615343,
"Venezuela, RB",VEN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,12449.49942,12368.94936,12922.10402,12926.5715,13840.85394,13905.71955,13629.56249,13545.97846,14066.96337,13720.57549,14329.41957,14115.00619,13890.41578,14465.32524,14358.95064,14369.0296,15053.37626,15557.26585,15485.95925,15180.23969,14119.3214,13695.11611,13060.08804,12242.07426,12097.97114,11809.61828,12256.10781,12371.98884,12763.57437,11383.35971,11830.63268,12681.57322,13148.14429,12896.42233,12325.10021,12545.19737,12265.30921,12786.99028,12574.69022,11597.94542,11799.83313,11975.33082,10717.13892,9710.265297,11285.82253,12237.88295,13221.42066,14143.65795,14652.17842,13961.88577,13545.20584,13902.45229,14473.46985,14462.35818,13708.98474,,,
British Virgin Islands,VGB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36687.05451,36565.82939,37654.27428,39026.65456,40472.66295,42118.35626,42491.45402,39667.1916,40043.19017,36798.69903,31301.00173,29525.471,29284.75729,29389.05767,,
Vietnam,VNM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,376.6193252,382.0112831,383.8012199,388.7066765,399.7042374,419.859925,431.8817238,448.0271536,476.7757484,505.1100338,539.6081214,581.0760828,625.5842688,667.1428597,696.6100202,721.2356681,761.6101712,800.2599286,842.3655168,891.8711814,950.1299117,1012.370707,1073.0128,1138.873683,1191.998753,1244.037152,1310.370273,1377.133984,1433.129144,1493.56251,1565.020497,1651.234675,1735.290954,
Vanuatu,VUT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,2400.021064,2070.29832,2103.612749,2273.952785,2529.886059,2710.384281,2675.272744,2611.269654,2478.195782,2379.136303,2356.719372,2564.653985,2572.466652,2563.239998,2508.619083,2662.602517,2625.162771,2630.530366,2709.341433,2777.022822,2736.12334,2839.932473,2679.655543,2481.522931,2522.922814,2556.899434,2625.269068,2777.665956,2850.723048,2962.008224,2987.93517,2965.802434,2932.872081,2916.639353,2907.610231,2909.775418,2823.707829,2873.692937,
World,WLD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3693.477543,3801.727589,3944.979744,4065.709604,4249.21766,4394.995825,4553.35611,4658.669025,4848.258109,5038.776738,5166.367625,5277.99553,5470.359732,5715.188814,5717.253891,5655.403127,5854.045387,5983.892939,6115.709952,6258.851894,6271.400663,6281.132034,6192.054249,6229.553011,6399.874484,6533.231115,6632.107783,6748.949973,6939.870225,7076.974872,7164.754361,7149.130053,7164.544888,7169.507016,7275.169382,7385.320516,7525.729463,7694.801072,7780.544087,7927.167386,8167.641662,8217.773165,8288.718344,8423.216177,8689.427414,8911.707066,9182.023338,9455.598046,9509.357272,9230.541965,9513.304846,9700.628139,9819.563737,9958.111819,10121.93929,10286.61729,10419.72488,
Samoa,WSM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,2205.609977,2201.396941,2217.156452,2293.288434,2411.072109,2416.355213,2375.514259,2454.807306,2333.764682,2263.273123,2238.365278,2307.325323,2227.608084,2357.152358,2509.763369,2512.489995,2556.013867,2600.239269,2766.531042,2942.411939,3052.564998,3171.008606,3296.902352,3412.028304,3456.822436,3651.350951,3663.276816,3462.609224,3453.434298,3624.572902,3609.737119,3510.924883,3524.595649,3555.056033,3782.404853,
Kosovo,XKX,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.837833,2436.039671,2417.321629,2560.142448,2625.235086,2781.731837,2883.73864,3069.098057,3125.068089,3203.662885,3283.211938,3405.500911,3473.602396,3555.881258,3603.754835,3792.291753,3890.068096,
"Yemen, Rep.",YEM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.5828236,984.4300768,1012.151404,1000.715838,1018.886487,1032.52089,1041.703514,1061.490786,1092.801093,1102.613078,1138.247142,1148.427616,1160.243239,1170.143594,1182.89825,1214.704666,1219.007461,1225.472386,1235.811589,1249.033678,1309.23196,1112.351932,1108.895193,1132.098806,1101.117444,772.0338215,679.66736,
South Africa,ZAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4527.251627,4579.635087,4735.474222,4950.75772,5202.430149,5374.419748,5463.868598,5701.413047,5779.809969,5889.678297,6030.656444,6116.413857,6046.31933,6149.202097,6348.583204,6285.580486,6261.706141,6098.738765,6126.988986,6201.682392,6447.094338,6620.850836,6427.623012,6150.041537,6305.916114,6084.252796,5951.199035,5948.618294,6070.9012,6085.949324,5934.224116,5739.733312,5485.441127,5423.58795,5474.19693,5528.169471,5657.32791,5706.174804,5643.261485,5688.308512,5837.885178,5912.670121,6045.963188,6142.940312,6343.029747,6599.356525,6892.362413,7185.752999,7337.840174,7145.784123,7275.382112,7416.716185,7475.776223,7552.260671,7571.875985,7565.950889,7488.990244,
Zambia,ZMB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1508.442691,1482.519826,1400.839575,1401.462173,1523.541449,1722.080305,1576.266198,1649.197707,1618.481334,1560.805351,1582.773185,1528.736094,1612.68811,1542.14233,1584.672681,1495.658047,1534.849911,1415.598268,1375.877524,1289.660467,1284.251288,1317.603856,1237.591195,1173.098581,1131.459905,1113.956562,1088.309066,1084.895246,1120.509507,1078.704775,1044.970607,1017.655973,974.8938576,1015.111391,903.8915249,905.5546419,935.5299386,943.8554693,913.4123619,928.8635825,938.3511567,961.4999316,978.0534306,1018.361971,1061.197731,1107.728175,1163.302727,1226.540548,1285.864528,1365.402344,1463.213573,1499.728311,1565.900334,1595.915037,1620.82329,1618.457665,1627.274704,
Zimbabwe,ZWE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,897.5235193,923.7953524,906.901732,932.4449326,892.5205122,906.5503486,891.4098815,935.8620459,924.5206508,1006.621673,1194.171386,1257.986869,1317.311637,1306.506343,1347.444332,1279.409974,1246.046426,1126.003393,1062.626023,1062.994205,1175.135243,1274.683375,1259.19598,1230.393673,1161.405839,1196.635199,1178.558626,1151.44671,1198.30453,1222.64726,1272.051032,1309.004994,1164.253594,1152.450442,1234.96618,1214.69346,1317.509862,1330.676285,1347.971798,1317.968843,1261.163087,1264.430621,1139.59007,935.9301577,871.6671053,811.5629533,772.4725861,732.7699828,593.1272467,652.2887326,719.979517,813.8340105,913.5306296,942.0386554,939.7802727,933.5032636,917.5637152,
